Subject,Trial,Condition,Time,response,correct,angle,correct.incorrect
36,83,R3_3_4_2_0Y150.pct,2609,[n],[n],150,1
36,84,3_3_4_2_0Y50.pct,2242,[b],[b],50,1
36,85,2_4_4_2_180Y100.pct,3251,[b],[b],100,1
36,86,R3_4_4_3_180Y0.pct,1766,[n],[n],0,1
36,87,3_4_3_3_180Y150.pct,3944,[b],[b],150,1
36,88,R3_4_4_3_180Y100.pct,3521,[n],[n],100,1
36,89,R2_3_3_2_0Y100.pct,3428,[n],[n],100,1
36,90,2_3_3_2_0Y50.pct,1599,[b],[b],50,1
36,91,2_4_4_2_0Y0.pct,1176,[b],[b],0,1
36,92,3_4_3_2_90Y150.pct,3449,[b],[b],150,1
36,93,R2_4_4_3_90Y150.pct,1579,[n],[n],150,1
36,94,R3_4_3_2_90Y50.pct,1417,[n],[n],50,1
36,95,2_3_3_2_0Y100.pct,1380,[b],[b],100,1
36,96,R3_3_3_2_0Y0.pct,4526,[n],[n],0,1
37,1,R2_3_3_2_0Y0.pct,1780,[n],[n],0,1
37,2,R3_4_3_2_90Y150.pct,3019,[n],[n],150,1
37,3,2_4_4_2_0Y150.pct,2061,[b],[b],150,1
37,4,3_3_3_2_0Y100.pct,2472,[b],[b],100,1
37,5,3_3_3_3_90Y50.pct,2281,[n],[b],50,0
37,6,R2_4_4_2_0Y50.pct,1967,[n],[n],50,1
37,7,R3_3_3_3_90Y100.pct,2233,[n],[n],100,1
37,8,2_3_3_2_0Y0.pct,1242,[b],[b],0,1
37,9,R3_4_3_3_180Y150.pct,3319,[n],[n],150,1
37,10,2_4_4_2_180Y150.pct,3403,[b],[b],150,1
37,11,R3_3_4_2_0Y50.pct,2464,[n],[n],50,1
37,12,R2_3_4_2_90Y0.pct,1922,[n],[n],0,1
37,13,3_3_3_3_180Y0.pct,1271,[b],[b],0,1
37,14,R3_4_3_3_180Y100.pct,2640,[n],[n],100,1
37,15,2_4_4_3_90Y100.pct,1869,[b],[b],100,1
37,16,3_4_3_2_90Y50.pct,3312,[b],[b],50,1
37,17,R2_4_4_3_90Y100.pct,3062,[n],[n],100,1
37,18,2_3_3_2_0Y150.pct,2782,[b],[b],150,1
37,19,R2_3_4_2_90Y50.pct,1699,[n],[n],50,1
37,20,2_3_4_2_90Y50.pct,3068,[b],[b],50,1
37,21,R2_4_4_2_180Y100.pct,3128,[n],[n],100,1
37,22,R2_4_4_2_0Y0.pct,1918,[n],[n],0,1
37,23,3_4_3_2_90Y0.pct,1382,[b],[b],0,1
37,24,R3_3_3_2_0Y150.pct,2212,[n],[n],150,1
37,25,R3_4_4_3_180Y150.pct,3149,[n],[n],150,1
37,26,R3_4_3_3_180Y50.pct,4162,[n],[n],50,1
37,27,3_4_3_3_180Y50.pct,2744,[b],[b],50,1
37,28,3_3_3_3_90Y100.pct,3885,[n],[b],100,0
37,29,2_4_4_2_180Y0.pct,1432,[b],[b],0,1
37,30,R3_4_3_2_90Y0.pct,2136,[n],[n],0,1
37,31,3_3_4_2_0Y150.pct,2992,[n],[b],150,0
37,32,R3_3_4_2_0Y100.pct,3350,[n],[n],100,1
37,33,3_3_3_3_180Y50.pct,2817,[b],[b],50,1
37,34,3_3_4_2_0Y100.pct,3580,[n],[b],100,0
37,35,3_4_4_3_180Y150.pct,2968,[b],[b],150,1
37,36,R3_3_3_3_180Y0.pct,2155,[n],[n],0,1
37,37,3_4_3_3_180Y100.pct,3163,[b],[b],100,1
37,38,R3_3_3_3_180Y150.pct,3146,[n],[n],150,1
37,39,3_4_3_3_180Y0.pct,1538,[b],[b],0,1
37,40,R3_3_3_3_90Y50.pct,2240,[n],[n],50,1
37,41,2_4_4_3_90Y150.pct,2225,[b],[b],150,1
37,42,R3_4_3_3_180Y0.pct,1627,[n],[n],0,1
37,43,3_3_3_3_180Y100.pct,2452,[b],[b],100,1
37,44,R2_3_4_2_90Y150.pct,2688,[b],[n],150,0
37,45,R2_3_3_2_0Y50.pct,1726,[n],[n],50,1
37,46,R2_3_4_2_90Y100.pct,1820,[b],[n],100,0
37,47,3_4_4_3_180Y0.pct,2206,[b],[b],0,1
37,48,3_4_4_3_180Y50.pct,2759,[n],[b],50,0
37,49,R2_4_4_2_0Y100.pct,2132,[n],[n],100,1
37,50,R2_3_3_2_0Y150.pct,2410,[n],[n],150,1
37,51,3_3_4_2_0Y0.pct,1450,[b],[b],0,1
37,52,R2_4_4_3_90Y0.pct,1533,[n],[n],0,1
37,53,3_4_4_3_180Y100.pct,2905,[b],[b],100,1
37,54,R2_4_4_2_180Y50.pct,1745,[n],[n],50,1
37,55,3_3_3_2_0Y150.pct,2855,[n],[b],150,0
37,56,2_4_4_2_0Y50.pct,2087,[b],[b],50,1
37,57,R2_4_4_2_0Y150.pct,1806,[n],[n],150,1
37,58,R3_4_3_2_90Y100.pct,2815,[n],[n],100,1
37,59,2_3_4_2_90Y150.pct,2339,[b],[b],150,1
37,60,3_4_3_2_90Y100.pct,2705,[b],[b],100,1
37,61,2_4_4_3_90Y0.pct,1288,[b],[b],0,1
37,62,R2_4_4_2_180Y0.pct,1657,[n],[n],0,1
37,63,R2_4_4_3_90Y50.pct,3446,[n],[n],50,1
37,64,2_4_4_3_90Y50.pct,2511,[b],[b],50,1
37,65,R2_4_4_2_180Y150.pct,2758,[n],[n],150,1
37,66,3_3_3_3_90Y0.pct,1387,[b],[b],0,1
37,67,3_3_3_3_180Y150.pct,3149,[b],[b],150,1
37,68,R3_3_3_3_90Y0.pct,2066,[n],[n],0,1
37,69,R3_3_3_2_0Y50.pct,3107,[n],[n],50,1
37,70,2_4_4_2_180Y50.pct,2078,[b],[b],50,1
37,71,2_4_4_2_0Y100.pct,2577,[b],[b],100,1
37,72,R3_3_3_2_0Y100.pct,4334,[b],[n],100,0
37,73,2_3_4_2_90Y100.pct,2051,[b],[b],100,1
37,74,R3_3_3_3_180Y100.pct,2334,[n],[n],100,1
37,75,3_3_3_3_90Y150.pct,3927,[b],[b],150,1
37,76,R3_3_4_2_0Y0.pct,2656,[n],[n],0,1
37,77,3_3_3_2_0Y0.pct,2048,[b],[b],0,1
37,78,3_3_3_2_0Y50.pct,2617,[b],[b],50,1
37,79,R3_3_3_3_180Y50.pct,2088,[n],[n],50,1
37,80,R3_3_3_3_90Y150.pct,2649,[n],[n],150,1
37,81,R3_4_4_3_180Y50.pct,3132,[n],[n],50,1
37,82,2_3_4_2_90Y0.pct,1288,[b],[b],0,1
37,83,R3_3_4_2_0Y150.pct,2583,[n],[n],150,1
37,84,3_3_4_2_0Y50.pct,2781,[b],[b],50,1
37,85,2_4_4_2_180Y100.pct,1984,[b],[b],100,1
37,86,R3_4_4_3_180Y0.pct,2163,[n],[n],0,1
37,87,3_4_3_3_180Y150.pct,4167,[b],[b],150,1
37,88,R3_4_4_3_180Y100.pct,2507,[b],[n],100,0
37,89,R2_3_3_2_0Y100.pct,2285,[n],[n],100,1
37,90,2_3_3_2_0Y50.pct,2289,[b],[b],50,1
37,91,2_4_4_2_0Y0.pct,1215,[b],[b],0,1
37,92,3_4_3_2_90Y150.pct,2339,[b],[b],150,1
37,93,R2_4_4_3_90Y150.pct,3758,[n],[n],150,1
37,94,R3_4_3_2_90Y50.pct,1873,[n],[n],50,1
37,95,2_3_3_2_0Y100.pct,2030,[b],[b],100,1
37,96,R3_3_3_2_0Y0.pct,2102,[n],[n],0,1
38,1,R2_3_3_2_0Y0.pct,5814,[n],[n],0,1
38,2,R3_4_3_2_90Y150.pct,5351,[n],[n],150,1
38,3,2_4_4_2_0Y150.pct,4852,[b],[b],150,1
38,4,3_3_3_2_0Y100.pct,6869,[n],[b],100,0
38,5,3_3_3_3_90Y50.pct,3681,[b],[b],50,1
38,6,R2_4_4_2_0Y50.pct,4445,[n],[n],50,1
38,7,R3_3_3_3_90Y100.pct,5543,[n],[n],100,1
38,8,2_3_3_2_0Y0.pct,1777,[b],[b],0,1
38,9,R3_4_3_3_180Y150.pct,5481,[n],[n],150,1
38,10,2_4_4_2_180Y150.pct,NA,[N/A],[b],150,0
38,11,R3_3_4_2_0Y50.pct,5270,[n],[n],50,1
38,12,R2_3_4_2_90Y0.pct,3679,[n],[n],0,1
38,13,3_3_3_3_180Y0.pct,1741,[b],[b],0,1
38,14,R3_4_3_3_180Y100.pct,4772,[n],[n],100,1
38,15,2_4_4_3_90Y100.pct,4231,[b],[b],100,1
38,16,3_4_3_2_90Y50.pct,3961,[b],[b],50,1
38,17,R2_4_4_3_90Y100.pct,5735,[n],[n],100,1
38,18,2_3_3_2_0Y150.pct,3276,[b],[b],150,1
38,19,R2_3_4_2_90Y50.pct,4374,[n],[n],50,1
38,20,2_3_4_2_90Y50.pct,2258,[b],[b],50,1
38,21,R2_4_4_2_180Y100.pct,4610,[n],[n],100,1
38,22,R2_4_4_2_0Y0.pct,1988,[n],[n],0,1
38,23,3_4_3_2_90Y0.pct,1749,[b],[b],0,1
38,24,R3_3_3_2_0Y150.pct,4943,[n],[n],150,1
38,25,R3_4_4_3_180Y150.pct,4529,[n],[n],150,1
38,26,R3_4_3_3_180Y50.pct,5816,[n],[n],50,1
38,27,3_4_3_3_180Y50.pct,3954,[b],[b],50,1
38,28,3_3_3_3_90Y100.pct,3608,[b],[b],100,1
38,29,2_4_4_2_180Y0.pct,1232,[b],[b],0,1
38,30,R3_4_3_2_90Y0.pct,3805,[n],[n],0,1
38,31,3_3_4_2_0Y150.pct,4914,[b],[b],150,1
38,32,R3_3_4_2_0Y100.pct,4181,[n],[n],100,1
38,33,3_3_3_3_180Y50.pct,4069,[b],[b],50,1
38,34,3_3_4_2_0Y100.pct,5593,[b],[b],100,1
38,35,3_4_4_3_180Y150.pct,6309,[b],[b],150,1
38,36,R3_3_3_3_180Y0.pct,4177,[n],[n],0,1
38,37,3_4_3_3_180Y100.pct,4810,[n],[b],100,0
38,38,R3_3_3_3_180Y150.pct,3902,[n],[n],150,1
38,39,3_4_3_3_180Y0.pct,1270,[b],[b],0,1
38,40,R3_3_3_3_90Y50.pct,3336,[n],[n],50,1
38,41,2_4_4_3_90Y150.pct,4068,[b],[b],150,1
38,42,R3_4_3_3_180Y0.pct,2885,[n],[n],0,1
38,43,3_3_3_3_180Y100.pct,6108,[b],[b],100,1
38,44,R2_3_4_2_90Y150.pct,2916,[n],[n],150,1
38,45,R2_3_3_2_0Y50.pct,3730,[n],[n],50,1
38,46,R2_3_4_2_90Y100.pct,3618,[n],[n],100,1
38,47,3_4_4_3_180Y0.pct,1489,[b],[b],0,1
38,48,3_4_4_3_180Y50.pct,2137,[b],[b],50,1
38,49,R2_4_4_2_0Y100.pct,3385,[n],[n],100,1
38,50,R2_3_3_2_0Y150.pct,3220,[n],[n],150,1
38,51,3_3_4_2_0Y0.pct,1235,[b],[b],0,1
38,52,R2_4_4_3_90Y0.pct,2685,[n],[n],0,1
38,53,3_4_4_3_180Y100.pct,2935,[b],[b],100,1
38,54,R2_4_4_2_180Y50.pct,1827,[n],[n],50,1
38,55,3_3_3_2_0Y150.pct,3110,[b],[b],150,1
38,56,2_4_4_2_0Y50.pct,2859,[b],[b],50,1
38,57,R2_4_4_2_0Y150.pct,2588,[n],[n],150,1
38,58,R3_4_3_2_90Y100.pct,3632,[n],[n],100,1
38,59,2_3_4_2_90Y150.pct,2770,[b],[b],150,1
38,60,3_4_3_2_90Y100.pct,4151,[b],[b],100,1
38,61,2_4_4_3_90Y0.pct,1562,[b],[b],0,1
38,62,R2_4_4_2_180Y0.pct,2400,[n],[n],0,1
38,63,R2_4_4_3_90Y50.pct,1874,[n],[n],50,1
38,64,2_4_4_3_90Y50.pct,2241,[b],[b],50,1
38,65,R2_4_4_2_180Y150.pct,3210,[n],[n],150,1
38,66,3_3_3_3_90Y0.pct,1549,[b],[b],0,1
38,67,3_3_3_3_180Y150.pct,3147,[b],[b],150,1
38,68,R3_3_3_3_90Y0.pct,2207,[n],[n],0,1
38,69,R3_3_3_2_0Y50.pct,4027,[n],[n],50,1
38,70,2_4_4_2_180Y50.pct,1619,[b],[b],50,1
38,71,2_4_4_2_0Y100.pct,2045,[b],[b],100,1
38,72,R3_3_3_2_0Y100.pct,3593,[n],[n],100,1
38,73,2_3_4_2_90Y100.pct,1611,[b],[b],100,1
38,74,R3_3_3_3_180Y100.pct,3588,[n],[n],100,1
38,75,3_3_3_3_90Y150.pct,3326,[n],[b],150,0
38,76,R3_3_4_2_0Y0.pct,3118,[n],[n],0,1
38,77,3_3_3_2_0Y0.pct,2004,[b],[b],0,1
38,78,3_3_3_2_0Y50.pct,2622,[b],[b],50,1
38,79,R3_3_3_3_180Y50.pct,1725,[n],[n],50,1
38,80,R3_3_3_3_90Y150.pct,2743,[b],[n],150,0
38,81,R3_4_4_3_180Y50.pct,2052,[n],[n],50,1
38,82,2_3_4_2_90Y0.pct,1220,[b],[b],0,1
38,83,R3_3_4_2_0Y150.pct,2862,[n],[n],150,1
38,84,3_3_4_2_0Y50.pct,2839,[b],[b],50,1
38,85,2_4_4_2_180Y100.pct,2992,[b],[b],100,1
38,86,R3_4_4_3_180Y0.pct,2417,[n],[n],0,1
38,87,3_4_3_3_180Y150.pct,3942,[b],[b],150,1
38,88,R3_4_4_3_180Y100.pct,4498,[n],[n],100,1
38,89,R2_3_3_2_0Y100.pct,4884,[n],[n],100,1
38,90,2_3_3_2_0Y50.pct,1985,[b],[b],50,1
38,91,2_4_4_2_0Y0.pct,1197,[b],[b],0,1
38,92,3_4_3_2_90Y150.pct,2430,[b],[b],150,1
38,93,R2_4_4_3_90Y150.pct,2561,[b],[n],150,0
38,94,R3_4_3_2_90Y50.pct,2523,[n],[n],50,1
38,95,2_3_3_2_0Y100.pct,2172,[b],[b],100,1
38,96,R3_3_3_2_0Y0.pct,3999,[n],[n],0,1
39,1,R2_3_3_2_0Y0.pct,1518,[n],[n],0,1
39,2,R3_4_3_2_90Y150.pct,3277,[n],[n],150,1
39,3,2_4_4_2_0Y150.pct,2526,[b],[b],150,1
39,4,3_3_3_2_0Y100.pct,2413,[b],[b],100,1
39,5,3_3_3_3_90Y50.pct,3305,[b],[b],50,1
39,6,R2_4_4_2_0Y50.pct,2493,[n],[n],50,1
39,7,R3_3_3_3_90Y100.pct,3070,[n],[n],100,1
39,8,2_3_3_2_0Y0.pct,1446,[b],[b],0,1
39,9,R3_4_3_3_180Y150.pct,3001,[n],[n],150,1
39,10,2_4_4_2_180Y150.pct,2866,[b],[b],150,1
39,11,R3_3_4_2_0Y50.pct,2372,[b],[n],50,0
39,12,R2_3_4_2_90Y0.pct,2625,[n],[n],0,1
39,13,3_3_3_3_180Y0.pct,1710,[b],[b],0,1
39,14,R3_4_3_3_180Y100.pct,1673,[n],[n],100,1
39,15,2_4_4_3_90Y100.pct,3256,[n],[b],100,0
39,16,3_4_3_2_90Y50.pct,2640,[n],[b],50,0
39,17,R2_4_4_3_90Y100.pct,2787,[n],[n],100,1
39,18,2_3_3_2_0Y150.pct,2558,[n],[b],150,0
39,19,R2_3_4_2_90Y50.pct,3356,[n],[n],50,1
39,20,2_3_4_2_90Y50.pct,4112,[n],[b],50,0
39,21,R2_4_4_2_180Y100.pct,3435,[n],[n],100,1
39,22,R2_4_4_2_0Y0.pct,1998,[n],[n],0,1
39,23,3_4_3_2_90Y0.pct,1889,[b],[b],0,1
39,24,R3_3_3_2_0Y150.pct,2058,[b],[n],150,0
39,25,R3_4_4_3_180Y150.pct,2657,[n],[n],150,1
39,26,R3_4_3_3_180Y50.pct,2481,[n],[n],50,1
39,27,3_4_3_3_180Y50.pct,2531,[b],[b],50,1
39,28,3_3_3_3_90Y100.pct,3736,[b],[b],100,1
39,29,2_4_4_2_180Y0.pct,2325,[b],[b],0,1
39,30,R3_4_3_2_90Y0.pct,2670,[n],[n],0,1
39,31,3_3_4_2_0Y150.pct,3753,[n],[b],150,0
39,32,R3_3_4_2_0Y100.pct,2375,[n],[n],100,1
39,33,3_3_3_3_180Y50.pct,2338,[b],[b],50,1
39,34,3_3_4_2_0Y100.pct,2345,[n],[b],100,0
39,35,3_4_4_3_180Y150.pct,5263,[b],[b],150,1
39,36,R3_3_3_3_180Y0.pct,3854,[n],[n],0,1
39,37,3_4_3_3_180Y100.pct,2553,[b],[b],100,1
39,38,R3_3_3_3_180Y150.pct,2420,[n],[n],150,1
39,39,3_4_3_3_180Y0.pct,2563,[b],[b],0,1
39,40,R3_3_3_3_90Y50.pct,2825,[n],[n],50,1
39,41,2_4_4_3_90Y150.pct,3019,[n],[b],150,0
39,42,R3_4_3_3_180Y0.pct,2686,[n],[n],0,1
39,43,3_3_3_3_180Y100.pct,2095,[b],[b],100,1
39,44,R2_3_4_2_90Y150.pct,2741,[n],[n],150,1
39,45,R2_3_3_2_0Y50.pct,2075,[n],[n],50,1
39,46,R2_3_4_2_90Y100.pct,4100,[n],[n],100,1
39,47,3_4_4_3_180Y0.pct,1474,[b],[b],0,1
39,48,3_4_4_3_180Y50.pct,1929,[b],[b],50,1
39,49,R2_4_4_2_0Y100.pct,2172,[n],[n],100,1
39,50,R2_3_3_2_0Y150.pct,2154,[n],[n],150,1
39,51,3_3_4_2_0Y0.pct,1254,[b],[b],0,1
39,52,R2_4_4_3_90Y0.pct,1853,[n],[n],0,1
39,53,3_4_4_3_180Y100.pct,2559,[b],[b],100,1
39,54,R2_4_4_2_180Y50.pct,1915,[n],[n],50,1
39,55,3_3_3_2_0Y150.pct,3262,[n],[b],150,0
39,56,2_4_4_2_0Y50.pct,4375,[b],[b],50,1
39,57,R2_4_4_2_0Y150.pct,3061,[b],[n],150,0
39,58,R3_4_3_2_90Y100.pct,2852,[b],[n],100,0
39,59,2_3_4_2_90Y150.pct,2710,[n],[b],150,0
39,60,3_4_3_2_90Y100.pct,2044,[b],[b],100,1
39,61,2_4_4_3_90Y0.pct,1310,[b],[b],0,1
39,62,R2_4_4_2_180Y0.pct,1842,[n],[n],0,1
39,63,R2_4_4_3_90Y50.pct,3324,[n],[n],50,1
39,64,2_4_4_3_90Y50.pct,1496,[n],[b],50,0
39,65,R2_4_4_2_180Y150.pct,2416,[n],[n],150,1
39,66,3_3_3_3_90Y0.pct,1193,[b],[b],0,1
39,67,3_3_3_3_180Y150.pct,2204,[n],[b],150,0
39,68,R3_3_3_3_90Y0.pct,2905,[n],[n],0,1
39,69,R3_3_3_2_0Y50.pct,2856,[n],[n],50,1
39,70,2_4_4_2_180Y50.pct,1246,[b],[b],50,1
39,71,2_4_4_2_0Y100.pct,1978,[b],[b],100,1
39,72,R3_3_3_2_0Y100.pct,3901,[n],[n],100,1
39,73,2_3_4_2_90Y100.pct,2444,[b],[b],100,1
39,74,R3_3_3_3_180Y100.pct,2629,[n],[n],100,1
39,75,3_3_3_3_90Y150.pct,4068,[n],[b],150,0
39,76,R3_3_4_2_0Y0.pct,3020,[n],[n],0,1
39,77,3_3_3_2_0Y0.pct,1152,[b],[b],0,1
39,78,3_3_3_2_0Y50.pct,2743,[n],[b],50,0
39,79,R3_3_3_3_180Y50.pct,2058,[n],[n],50,1
39,80,R3_3_3_3_90Y150.pct,3299,[n],[n],150,1
39,81,R3_4_4_3_180Y50.pct,3362,[n],[n],50,1
39,82,2_3_4_2_90Y0.pct,3975,[b],[b],0,1
39,83,R3_3_4_2_0Y150.pct,1906,[n],[n],150,1
39,84,3_3_4_2_0Y50.pct,2704,[b],[b],50,1
39,85,2_4_4_2_180Y100.pct,3216,[b],[b],100,1
39,86,R3_4_4_3_180Y0.pct,1634,[n],[n],0,1
39,87,3_4_3_3_180Y150.pct,4060,[n],[b],150,0
39,88,R3_4_4_3_180Y100.pct,1950,[b],[n],100,0
39,89,R2_3_3_2_0Y100.pct,4228,[n],[n],100,1
39,90,2_3_3_2_0Y50.pct,1715,[b],[b],50,1
39,91,2_4_4_2_0Y0.pct,1154,[b],[b],0,1
39,92,3_4_3_2_90Y150.pct,3342,[n],[b],150,0
39,93,R2_4_4_3_90Y150.pct,3347,[n],[n],150,1
39,94,R3_4_3_2_90Y50.pct,2411,[n],[n],50,1
39,95,2_3_3_2_0Y100.pct,2749,[b],[b],100,1
39,96,R3_3_3_2_0Y0.pct,1183,[b],[n],0,0
4,1,R2_3_3_2_0Y0.pct,1985,[n],[n],0,1
4,2,R3_4_3_2_90Y150.pct,6425,[n],[n],150,1
4,3,2_4_4_2_0Y150.pct,1810,[b],[b],150,1
4,4,3_3_3_2_0Y100.pct,2543,[b],[b],100,1
4,5,3_3_3_3_90Y50.pct,2553,[b],[b],50,1
4,6,R2_4_4_2_0Y50.pct,1812,[b],[n],50,0
4,7,R3_3_3_3_90Y100.pct,2824,[n],[n],100,1
4,8,2_3_3_2_0Y0.pct,1064,[b],[b],0,1
4,9,R3_4_3_3_180Y150.pct,4954,[n],[n],150,1
4,10,2_4_4_2_180Y150.pct,2043,[b],[b],150,1
4,11,R3_3_4_2_0Y50.pct,2637,[n],[n],50,1
4,12,R2_3_4_2_90Y0.pct,1293,[n],[n],0,1
4,13,3_3_3_3_180Y0.pct,1030,[b],[b],0,1
4,14,R3_4_3_3_180Y100.pct,2937,[n],[n],100,1
4,15,2_4_4_3_90Y100.pct,1402,[b],[b],100,1
4,16,3_4_3_2_90Y50.pct,3012,[b],[b],50,1
4,17,R2_4_4_3_90Y100.pct,1971,[n],[n],100,1
4,18,2_3_3_2_0Y150.pct,1743,[b],[b],150,1
4,19,R2_3_4_2_90Y50.pct,1332,[n],[n],50,1
4,20,2_3_4_2_90Y50.pct,1003,[b],[b],50,1
4,21,R2_4_4_2_180Y100.pct,1971,[n],[n],100,1
4,22,R2_4_4_2_0Y0.pct,1702,[n],[n],0,1
4,23,3_4_3_2_90Y0.pct,1347,[b],[b],0,1
4,24,R3_3_3_2_0Y150.pct,2973,[n],[n],150,1
4,25,R3_4_4_3_180Y150.pct,3518,[b],[n],150,0
4,26,R3_4_3_3_180Y50.pct,1640,[n],[n],50,1
4,27,3_4_3_3_180Y50.pct,3254,[b],[b],50,1
4,28,3_3_3_3_90Y100.pct,2284,[n],[b],100,0
4,29,2_4_4_2_180Y0.pct,1205,[b],[b],0,1
4,30,R3_4_3_2_90Y0.pct,2502,[n],[n],0,1
4,31,3_3_4_2_0Y150.pct,2094,[b],[b],150,1
4,32,R3_3_4_2_0Y100.pct,2852,[n],[n],100,1
4,33,3_3_3_3_180Y50.pct,1751,[b],[b],50,1
4,34,3_3_4_2_0Y100.pct,2402,[b],[b],100,1
4,35,3_4_4_3_180Y150.pct,2576,[b],[b],150,1
4,36,R3_3_3_3_180Y0.pct,2254,[n],[n],0,1
4,37,3_4_3_3_180Y100.pct,3047,[b],[b],100,1
4,38,R3_3_3_3_180Y150.pct,2354,[n],[n],150,1
4,39,3_4_3_3_180Y0.pct,2610,[b],[b],0,1
4,40,R3_3_3_3_90Y50.pct,1109,[n],[n],50,1
4,41,2_4_4_3_90Y150.pct,2322,[b],[b],150,1
4,42,R3_4_3_3_180Y0.pct,1355,[n],[n],0,1
4,43,3_3_3_3_180Y100.pct,1680,[b],[b],100,1
4,44,R2_3_4_2_90Y150.pct,1778,[n],[n],150,1
4,45,R2_3_3_2_0Y50.pct,1512,[n],[n],50,1
4,46,R2_3_4_2_90Y100.pct,1080,[n],[n],100,1
4,47,3_4_4_3_180Y0.pct,1093,[b],[b],0,1
4,48,3_4_4_3_180Y50.pct,1622,[b],[b],50,1
4,49,R2_4_4_2_0Y100.pct,3156,[n],[n],100,1
4,50,R2_3_3_2_0Y150.pct,1341,[n],[n],150,1
4,51,3_3_4_2_0Y0.pct,1451,[b],[b],0,1
4,52,R2_4_4_3_90Y0.pct,1842,[n],[n],0,1
4,53,3_4_4_3_180Y100.pct,1399,[b],[b],100,1
4,54,R2_4_4_2_180Y50.pct,901,[n],[n],50,1
4,55,3_3_3_2_0Y150.pct,4307,[b],[b],150,1
4,56,2_4_4_2_0Y50.pct,1958,[b],[b],50,1
4,57,R2_4_4_2_0Y150.pct,2510,[n],[n],150,1
4,58,R3_4_3_2_90Y100.pct,2717,[n],[n],100,1
4,59,2_3_4_2_90Y150.pct,1274,[b],[b],150,1
4,60,3_4_3_2_90Y100.pct,3171,[b],[b],100,1
4,61,2_4_4_3_90Y0.pct,982,[b],[b],0,1
4,62,R2_4_4_2_180Y0.pct,1684,[n],[n],0,1
4,63,R2_4_4_3_90Y50.pct,3823,[n],[n],50,1
4,64,2_4_4_3_90Y50.pct,1370,[b],[b],50,1
4,65,R2_4_4_2_180Y150.pct,1565,[n],[n],150,1
4,66,3_3_3_3_90Y0.pct,1192,[b],[b],0,1
4,67,3_3_3_3_180Y150.pct,1668,[b],[b],150,1
4,68,R3_3_3_3_90Y0.pct,1538,[n],[n],0,1
4,69,R3_3_3_2_0Y50.pct,1710,[n],[n],50,1
4,70,2_4_4_2_180Y50.pct,2027,[b],[b],50,1
4,71,2_4_4_2_0Y100.pct,1197,[b],[b],100,1
4,72,R3_3_3_2_0Y100.pct,6484,[n],[n],100,1
4,73,2_3_4_2_90Y100.pct,1167,[b],[b],100,1
4,74,R3_3_3_3_180Y100.pct,1829,[n],[n],100,1
4,75,3_3_3_3_90Y150.pct,2120,[n],[b],150,0
4,76,R3_3_4_2_0Y0.pct,2594,[n],[n],0,1
4,77,3_3_3_2_0Y0.pct,1064,[b],[b],0,1
4,78,3_3_3_2_0Y50.pct,2826,[b],[b],50,1
4,79,R3_3_3_3_180Y50.pct,1097,[n],[n],50,1
4,80,R3_3_3_3_90Y150.pct,1326,[n],[n],150,1
4,81,R3_4_4_3_180Y50.pct,3614,[n],[n],50,1
4,82,2_3_4_2_90Y0.pct,892,[b],[b],0,1
4,83,R3_3_4_2_0Y150.pct,1096,[n],[n],150,1
4,84,3_3_4_2_0Y50.pct,1967,[b],[b],50,1
4,85,2_4_4_2_180Y100.pct,1585,[b],[b],100,1
4,86,R3_4_4_3_180Y0.pct,1588,[n],[n],0,1
4,87,3_4_3_3_180Y150.pct,2856,[b],[b],150,1
4,88,R3_4_4_3_180Y100.pct,1270,[n],[n],100,1
4,89,R2_3_3_2_0Y100.pct,1939,[n],[n],100,1
4,90,2_3_3_2_0Y50.pct,1276,[b],[b],50,1
4,91,2_4_4_2_0Y0.pct,669,[b],[b],0,1
4,92,3_4_3_2_90Y150.pct,1423,[b],[b],150,1
4,93,R2_4_4_3_90Y150.pct,1330,[n],[n],150,1
4,94,R3_4_3_2_90Y50.pct,2752,[n],[n],50,1
4,95,2_3_3_2_0Y100.pct,1331,[b],[b],100,1
4,96,R3_3_3_2_0Y0.pct,1078,[n],[n],0,1
40,1,R2_3_3_2_0Y0.pct,2165,[n],[n],0,1
40,2,R3_4_3_2_90Y150.pct,4028,[n],[n],150,1
40,3,2_4_4_2_0Y150.pct,3911,[b],[b],150,1
40,4,3_3_3_2_0Y100.pct,6650,[b],[b],100,1
40,5,3_3_3_3_90Y50.pct,3081,[b],[b],50,1
40,6,R2_4_4_2_0Y50.pct,4584,[n],[n],50,1
40,7,R3_3_3_3_90Y100.pct,4118,[n],[n],100,1
40,8,2_3_3_2_0Y0.pct,2539,[b],[b],0,1
40,9,R3_4_3_3_180Y150.pct,4424,[n],[n],150,1
40,10,2_4_4_2_180Y150.pct,NA,[N/A],[b],150,0
40,11,R3_3_4_2_0Y50.pct,3083,[n],[n],50,1
40,12,R2_3_4_2_90Y0.pct,1852,[n],[n],0,1
40,13,3_3_3_3_180Y0.pct,2004,[b],[b],0,1
40,14,R3_4_3_3_180Y100.pct,2063,[n],[n],100,1
40,15,2_4_4_3_90Y100.pct,3558,[b],[b],100,1
40,16,3_4_3_2_90Y50.pct,2348,[b],[b],50,1
40,17,R2_4_4_3_90Y100.pct,3890,[n],[n],100,1
40,18,2_3_3_2_0Y150.pct,3210,[b],[b],150,1
